listing_id,raw_title,raw_date,raw_venue,source,wrong_day_noise
L001327,Washington Commanders vs Philadelphia Eagles,12/20/2025,,partner_feed_a,False
L001328,  sAL  vs GWS ,"March 24, 2026",,scraped_feed_b,False
L001329,Dallas&nbsp;Mavericks vs Golden State Warriors,2026-03-24,American Airlines Center,scraped_feed_b,False
L001330,Golden State Warriors vs Dallas Mavericks,March 24,American Airlines Center,official_feed,False
L001331,gsw vs dal,March 24,,scraped_feed_b,False
L001332,IND at PHI,January 20,Xfinity Mobile Arena,partner_feed_a,False
L001333,Philadelphia 76ers vs Indiana Pacers,1/20/26,Xfinity Mobile Arena,official_feed,False
L001334,Indiana Pacers at Philadelphia 76ers,"January 20, 2026",Xfinity Mobile Arena,partner_feed_a,False
L001335,  Philadelphia  76ers vs Indiana Pacers ,1/20/2026,Xfinity Mobile Arena,scraped_feed_b,False
L001336,Orlando Magic v. Memphis Grizzlies,1/15/26,Uber Arena,scraped_feed_c,False
L001337,Memphis Grizzlies at Orlando Magic,,Uber Arena,partner_feed_a,False
L001338,Memphis Grizzlies at Orlando Magic,"January 15, 2026",Uber Arena,official_feed,False
L001339,Memphis Grizzlies at Orlando Magic,1/15/26,Uber Arena,official_feed,False
L001340,  sac  at por ,October 9,Moda Center,scraped_feed_b,True
L001341,Sacramento Kings vs Portland Trail Blazers,October 11,Moda Center,official_feed,False
L001342,Portland Trail Blazers vs Sacramento Kings,"October 11, 2025",Moda Center,partner_feed_a,False
L001343,Portland Trail Blazers vs Sacramento Kings,10/11/25,Moda Center,official_feed,False
L001344,&nbsp; phx  vs mem ,,,scraped_feed_c,False
L001345,phx vs mem,2026-03-31,FedEx Forum,scraped_feed_b,False
L001346,PHOENIX SUNS AT MEMPHIS GRIZZLIES,"March 31, 2026",FedExForum,scraped_feed_b,False
L001347,ohx v. mem,2026-03-31,FF,scraped_feed_b,False
L001348,DETv s CLE,,Little Caesars Arena,scraped_feed_b,False
L001349,DET&nbsp;vs CLE,"October 25, 2025",Little Caesars Arena,scraped_feed_c,True
L001350,Detroit Pistons vs Cleveland Cavaliers,10/27/2025,Little Caesars Arena,scraped_feed_b,False
L001351,DET V CLE,10/29/2025,Little Caesars Arena,scraped_feed_b,True
L001352,  Utah  Jazz vs Orlando Magic ,12/21/2025,,scraped_feed_b,False
L001353,orl v. ua,12/21/2025,,scraped_feed_c,False
L001354,Orlando Magic at Utah Jazz,December 21,,scraped_feed_c,False
L001355,UTA vs ORL,12/21/2025,Delta Center,partner_feed_a,False
L001356,  an  antonio spurs at orlando nagic ,December 4,Kia Center Orlando,scraped_feed_b,False
L001357,ORL vs SAS,2025-12-04,Kia Center,partner_feed_a,False
L001358,SAS VS OL,December 4,Kia Center,scraped_feed_b,False
L001359,San Antonio Spurs vs Orlando Magic,"December 4, 2025",Kia Center,scraped_feed_c,False
L001360,Detroit Pistons vs Cleveland Cavaliers,5/15/2026,Rocket Arena,partner_feed_a,False
L001361,cleveland cavaliers vs detroit pistons,May 14,The Q,scraped_feed_b,True
L001362,CLE VS DET,5/15/26,Rocket Arena,partner_feed_a,False
L001363,Cleveland Cavaliers vs Detroit Pistons,"May 15, 2026",Rocket Arena,official_feed,False
L001364,sacramento kings vs moami heat,12/7/2025,KC,scraped_feed_b,False
L001365,Miami Heat vs Sacramento Kings,12/7/25,Kaseya Center,official_feed,False
L001366,Miami Heat vs Sacramento Kings,December 7,Kaseya Center,official_feed,False
L001367,  IA  vs SAC ,"December 7, 2025",,scraped_feed_b,False
L001368,Brooklyn Nets vs Phoenix Suns,1/28/2026,Mortgage Matchup Center,official_feed,False
L001369,Brooklyn Nets at Phoenix Suns,2026-01-28,Mortgage Matchup Center,official_feed,False
L001370,BKN&nbsp;vs PHX,2026-01-28,,scraped_feed_c,False
L001371,PHX VS BKN,"January 28, 2026",Mortgage Matchup Center,partner_feed_a,False
L001372,PHOENIX SUNS AT DALLAS MAVERICKS,November 13,American Airlines Center,scraped_feed_c,False
L001373,Phoenix Suns at Dallas Mavericks,November 13,American Airlines Center,scraped_feed_b,False
L001374,PHX at DAL,"November 13, 2025",,partner_feed_a,False
L001375,Dallas Mavericks vs Phoenix Suns,November 13,American Airlines Center,scraped_feed_b,False
L001376,Los Angeles Lakers vs Houston Rockets,"April 27, 2026",Toyota Center (Houston),official_feed,False
L001377,Los Angeles Lakers vs Houston Rockets,April 27,Toyota Center (Houston),official_feed,False
L001378,LAL vs HOU,2026-04-27,Toyota Center (Houston),partner_feed_a,False
L001379,Houston Rockets vs Los Angeles Lakers,4/27/2026,Toyota Center (Houston),partner_feed_a,False
L001380,  Los  Angeles Lakers v. Brooklyn Nets ,3/28/2026,A,scraped_feed_c,False
L001381,bkn at lal,March 28,crypto.com Arena,scraped_feed_c,False
L001382,Brooklyn Nets vs Los Angeles Lakers,3/28/2026,crypto.com Arena,scraped_feed_b,False
L001383,LAL VS BKN,March 26,crypto.com Arena,scraped_feed_c,True
L001384,New Orleans Pelicans at Atlanta Hawks,1/8/26,State Farm Arena,partner_feed_a,False
L001385,ATLANTA HAWKS VS NEW ORLEANS PELICANS,1/8/26,Philips Arena,partner_feed_a,False
L001386,New Orleans Pelicans at Atlanta Hawks,1/8/2026,State Farm Arena,official_feed,False
L001387,Atlanta Hawks vs New Orleans Pelicans,1/8/2026,State Farm Arena,scraped_feed_b,False
L001388,Golden State Warriors at Sacramento Kings,November 6,Golden 1 Center,official_feed,False
L001389,  SAC  v. GSW ,,Golden 1 Center,scraped_feed_c,False
L001390,Golden State Warriors vs Sacramento Kings,11/6/25,Golden 1 Center,official_feed,False
L001391,Golden State Warriors at Sacramento Kings,11/6/2025,Golden 1 Center,partner_feed_a,False
L001392,Miami Heat @ Washington Wizards,4/10/2026,Capital One Arena,scraped_feed_b,False
L001393,Washington Wizards vs Miami Heat,4/10/2026,Capital One Arena,partner_feed_a,False
L001394,was vs mia,2026-04-10,Capital One Arena,partner_feed_a,False
L001395,miami heat at washington wizards,4/10/26,,partner_feed_a,False
L001396,BROOKLYN NETS AT DALLAS MAVERICKS,12/13/25,AAC,partner_feed_a,False
L001397,Brooklyn Nets at Dallas Mavericks,2025-12-13,American Airlines Center,official_feed,False
L001398,brooklyn nets vs dallas mavericks,"December 13, 2025",American Airlines Center,partner_feed_a,False
L001399,dal vs bkn,12/13/25,American Airlines Center,partner_feed_a,False
L001400,Cleveland Cavaliers vs Orlando Magic,3/11/2026,Kia Center,official_feed,False
L001401,ORL vs CLE,3/11/2026,KC,scraped_feed_c,False
L001402,CLEVELAND CAVALIERS VS ORLANDO MAGIC,"March 11, 2026",Kia Center,partner_feed_a,False
L001403,CLE AT ORL,March 11,,partner_feed_a,False
L001404,Oklahoma City Thunder vs Phoenix Suns,"April 28, 2026",Mortgage Matchup Center,official_feed,False
L001405,Oklahoma City Thunder at Phoenix Suns,2026-04-28,Mortgage Matchup Center,partner_feed_a,False
L001406,OKC AT PHX,"April 28, 2026",Mortgage Matchup Center,partner_feed_a,False
L001407,Oklahoma City Thunder vs Phoenix Suns,4/28/2026,Mortgage Matchup Center,partner_feed_a,False
L001408,MILWAUKEE BUCKS VS LA CLIPPERS,3/24/26,,scraped_feed_c,False
L001409,Milwaukee Bucks vs LA Clippers,2026-03-24,Intuit Dome,official_feed,False
L001410,Milwaukee Bucks at LA lCippers,3/24/26,Intuit Dome,scraped_feed_b,False
L001411,Milwaukee Bucks at LA Clippers,3/24/2026,Intuit Dome,official_feed,False
L001412,MIN v. CHA,"April 5, 2026",TCM,scraped_feed_c,False
L001413,Charlotte Hornets vs Minnesota Timberwolves,April 5,Target Center,official_feed,False
L001414,Charlotte Hornets vs Minnesota Timberwolves,2026-04-05,Target Center,official_feed,False
L001415,  MIN  vs CHA ,"April 6, 2026",,scraped_feed_c,True
L001416,DEN&nbsp;c LAC,September 21,SoFi Stadium Los Angeles,scraped_feed_c,False
L001417,LOS ANFELS CHARGERS VS DENVER BRONCOS,September 21,SoFi Stadium,scraped_feed_c,False
L001418,LAC vs DEN,"September 21, 2025",SoFi Stadium Los Angeles,partner_feed_a,False
L001419,Denver Broncos at Los Angeles Chargers,9/21/25,SoFi Stadium,official_feed,False
L001420,Cleveland Cavaliers v. New York Knicsk,"December 25, 2025",MSGA,scraped_feed_c,False
L001421,nyk vs cle,12/25/25,Madison Square Garden,partner_feed_a,False
L001422,Cleveland Cavaliers at New York Knicks,2025-12-25,MSG,scraped_feed_c,False
L001423,CLE at NYK,,Madison Square Garden,scraped_feed_c,False
L001424,BKN AT TOR,October 17,Scotiabank Arena,partner_feed_a,False
L001425,bkn at tor,10/17/25,Air Canada Centre,partner_feed_a,False
L001426,BKN va TpR,2025-10-17,Scotiabank Arena,scraped_feed_b,False
L001427,BKN vs TOR,10/17/25,Scotiabank Arena,scraped_feed_b,False
L001428,Philadelphia Eagles at Minnesota Vikings,October 19,U.S. Bank Stadium,official_feed,False
L001429,PHI vs MIN,10/19/25,US Bank Stadium,partner_feed_a,False
L001430,PHI at MIN,10/19/2025,US Bank Stadium,scraped_feed_b,False
L001431,min v. ph,2025-10-19,U.S. Bank Stadium,scraped_feed_b,False
L001432,  cin  @ pit ,11/17/25,Acrisure Stadium,scraped_feed_c,True
L001433,Pittsburgh Steelers vs Cincinnati Bengals,11/16/2025,Acrisure Stadium,official_feed,False
L001434,PIT vC IN,11/16/25,Acrisure Stadium,scraped_feed_b,False
L001435,PIT vs CIN,11/16/25,Heinz Field,partner_feed_a,False
L001436,Orlando Magic vs Detroit Pistons,April 6,Kia Center,official_feed,False
L001437,Orlando Magic vs Detroit Pistons,4/6/26,Kia Center,official_feed,False
L001438,DET at ORL,4/6/2026,Kia Center Orlando,partner_feed_a,False
L001439,DET at ORL,2026-04-06,Amway Center,partner_feed_a,False
L001440,Golden Sttae Warrors vs Houston Rockets,2026-03-06,,scraped_feed_c,False
L001441,Houston Rockets v. Golden State Wariors,March 6,Toyota Center (Houston),scraped_feed_b,False
L001442,HOU vs GSW,3/6/2026,Toyota Center (Houston),partner_feed_a,False
L001443,GSW at HOU,3/6/2026,,partner_feed_a,False
L001444,TOR atWAS,"December 27, 2025",Verizon Center,scraped_feed_b,False
L001445,TORONTO RAPTORS AT WASHINGTON WIZARDS,12/27/2025,Capital One Arena,partner_feed_a,False
L001446,TOe at WS,2025-12-27,MCI Center,scraped_feed_b,False
L001447,Toronto Raptors at Washington Wizards,"December 27, 2025",Capital One Arena,official_feed,False
L001448,New Orleans Saints v. Seattle Seahawks,"September 21, 2025",CenturyLink Field,scraped_feed_b,False
L001449,  sea  vs no ,"September 21, 2025",Lumen Field,scraped_feed_b,False
L001450,NO at SEA,9/21/2025,,scraped_feed_b,False
L001451,Seattle Seahawks vs New Orleans Saints,2025-09-21,Lumen Field,official_feed,False
L001452,Toronto Raptors vs Detroit Pistons,February 12,Scotiabank Arena,official_feed,False
L001453,Toronto Raptors vs Detroit Pistons,2/12/26,Scotiabank Arena,official_feed,False
L001454,Detroit Pistons vs Toronto Raptors,2026-02-12,Scotiabank Arena,scraped_feed_c,False
L001455,TORONTO RAPTORS VS DETROIT PISTONS,2026-02-12,Scotiabank Arena,scraped_feed_b,False
L001456,ORL VS LAL,2/25/26,crypto.com Arena,partner_feed_a,False
L001457,  Orlando  Magic vs Los Angeles Lakers ,2/25/2026,A,scraped_feed_b,False
L001458,LAL vs ORL,2026-02-25,A,scraped_feed_c,False
L001459,los angeles lakers vs orlando magic,2/25/2026,crypto.com Arena,scraped_feed_b,False
L001460,POR at HOU,"March 7, 2026",Toyota Center (Houston),partner_feed_a,False
L001461,HOU vs POR,3/7/26,Toyota Center (Houston),partner_feed_a,False
L001462,Portland Trail Blazers vs Houston Rockets,3/7/26,Toyota Center (Houston),official_feed,False
L001463,HOUSTON ROCKETS VS PORTLAND TRAIL BLAZERS,"March 7, 2026",Toyota Center (Houston),partner_feed_a,False
L001464,  NYK  v. GSW ,March 16,Madison Square Garden,scraped_feed_c,False
L001465,Golden State Warriors v. New York Knicks,2026-03-16,,scraped_feed_b,False
L001466,new york knicks vs golden state warriors,2026-03-16,Madison Square Garden,partner_feed_a,False
L001467,Golden State Warriors vs New York Knicks,March 16,Madison Square Garden,scraped_feed_b,False
L001468,atlanta hawks v. chicago bluls,"October 28, 2025",United Center,scraped_feed_b,False
L001469,  ATL  vs CHI ,October 28,UC,scraped_feed_c,False
L001470,CHI SV ATL,2025-10-28,United Center Chicago,scraped_feed_c,False
L001471,Atlanta Hawks at Chicago Bulls,October 28,United Center,official_feed,False
L001472,new orleans pelicans v. houston rockets,1/19/2026,,scraped_feed_c,False
L001473,Houston Rockets vs New Orleans Pelicans,2026-01-19,Toyota Center (Houston),official_feed,False
L001474,NOP vs HOU,January 19,,partner_feed_a,False
L001475,HOU vs NOP,January 20,Toyota Center (Houston),scraped_feed_b,True
L001476,Orlando Magic vs Miami Heat,"October 12, 2025",Kia Center,official_feed,False
L001477,Orlando Magic vs Miami Heat,October 12,Kia Center,scraped_feed_c,False
L001478,Orlando Magic vs Miami Heat,2025-10-12,Kia Center,partner_feed_a,False
L001479,oel vs ma,10/12/2025,Kia Center,scraped_feed_c,False
L001480,Indiana Pacers at Houston Rockets,2025-12-30,Toyota Center (Houston),partner_feed_a,False
L001481,Indiana Pacers at Houston Rockets,"December 30, 2025",Toyota Center (Houston),official_feed,False
L001482,Indiana Pacers vs Houston Rockets,2025-12-30,Toyota Center (Houston),official_feed,False
L001483,IND vs HOU,12/30/25,,scraped_feed_b,False
L001484,  NOP  vs ORL ,"October 16, 2025",Kia Center Orlando,scraped_feed_b,False
L001485,nop&nbsp;v ork,10/16/2025,Kia Center Orlando,scraped_feed_c,False
L001486,NEW ORLEANS PELICANS VS ORLANDO MAGIC,"October 16, 2025",Amway Center,partner_feed_a,False
L001487,Orlando Magic v. New Orleans Pelicans,10/18/25,Kia Center,scraped_feed_b,True
L001488,  Carolin  Panthers vs Dallas Coeboys ,10/12/2025,Bank of America Stadium,scraped_feed_b,False
L001489,Dallas Cowboys at Carolina Panthers,10/12/25,Bank of America Stadium,official_feed,False
L001490,Dallas Cowboys vs Carolina Panthers,2025-10-12,Bank of America Stadium,partner_feed_a,False
L001491,Carolina Panthers vs Dallas Cowboys,"October 12, 2025",Bank of America Stadium,official_feed,False
L001492,  hpx  v. dal ,,Mortgage Matchup Center,scraped_feed_c,False
L001493,  Dallas  Mavericks vs Phoenix Suns ,2026-02-11,Mortgage Matchup Center,scraped_feed_b,False
L001494,PHX vsf AL,2/11/26,MMC,scraped_feed_b,False
L001495,ALD at PHX,,Mortgage Matchup Center,scraped_feed_b,False
L001496,  INDIANA  PACERS AT WASHINGON WIZARDS ,,Capital One Arena,scraped_feed_b,False
L001497,IND @ WAS,2026-02-21,Capital One Arena,scraped_feed_c,False
L001498,Indiana Pacers at Washington Wizards,"February 21, 2026",Capital One Arena,official_feed,False
L001499,Indiana&nbsp;Pacers at Washington Wizards,2/21/26,Capital One Arena Washington,scraped_feed_c,False
L001500,  ATL  vs BKN ,"March 11, 2026",State Farm Arena Atlanta,scraped_feed_b,True
L001501,Brooklyn Nets vs Atlanta Hawks,"March 12, 2026",State Farm Arena,partner_feed_a,False
L001502,BKN vs ATL,3/12/26,State Farm Arena,partner_feed_a,False
L001503,Atltna Hawks vs Brooklyn Nets,2026-03-12,State Farm Arena Atlanta,scraped_feed_b,False
L001504,MIat POR,10/23/25,RG,scraped_feed_c,False
L001505,  MINNESOTA  TIMBERWOLVES AT PORTLAND TRAIL BLAZERS ,2025-10-22,Moda Center,scraped_feed_b,True
L001506,Minnesota Timberwolves at Portland Trail Blazers,October 23,Moda Center,partner_feed_a,False
L001507,Minnesota Timberwolves at Portland Trail Blazers,10/23/2025,Moda Center,official_feed,False
L001508,WAS vs BKN,2026-01-02,Capital One Arena,scraped_feed_c,True
L001509,BKN vs WAS,,Verizon Center,scraped_feed_c,False
L001510,Brooklyn Nets at Washington Wizards,1/3/2026,Capital One Arena,official_feed,False
L001511,Washington Wizards vs Brooklyn Nets,1/3/26,MCI Center,scraped_feed_c,False
L001512,dallas mavericks vs utah jazz,2026-01-17,American Airlines Center,scraped_feed_c,False
L001513,utah jazz vs dallas mavericks,"January 17, 2026",American Airlines Center,scraped_feed_b,False
L001514,utah jazz v. dalals mavericks,January 19,American Airlines Center,scraped_feed_b,True
L001515,Utah Jazz vs Dallas Mavericks,2026-01-17,American Airlines Center,partner_feed_a,False
L001516,Washington&nbsp;Wizards at Cleveland Cavaliers,"February 12, 2026",Rocket Arena,scraped_feed_b,False
L001517,Cleveland Cavaliers vs Washington Wizards,February 12,Rocket Arena,official_feed,False
L001518,WAS v. CL,2/12/26,,scraped_feed_c,False
L001519,CLE vs WAS,2/12/26,Rocket Arena Cleveland,partner_feed_a,False
L001520,MIA at DEN,,Ball Arena,partner_feed_a,False
L001521,Miami Heat vs Denver Nuggets,11/6/25,Ball Arena,official_feed,False
L001522,DENVER NUGGETS VS MIAMI HAET,November 6,,scraped_feed_c,False
L001523,Miami Heat v. Denver Nuggets,11/6/2025,,scraped_feed_b,False
L001524,PHI v. ATL,February 20,,scraped_feed_c,False
L001525,ATL vs PHI,2/20/26,Xfinity Mobile Arena,scraped_feed_b,False
L001526,  AL  VS PHI ,February 19,Xfinity Mobile Arena,scraped_feed_c,True
L001527,atl at phi,2026-02-20,,scraped_feed_c,False
L001528,  Dever  Nuggets v. Golden Sate Warriors ,February 22,,scraped_feed_b,False
L001529,Denver Nuggets at Golden State Warriors,2/22/26,Chase Center,official_feed,False
L001530,Golden State Warriors vs Denver Nuggets,February 22,Chase Center,scraped_feed_c,False
L001531,Denver Nuggets vs Golden State Warriors,2/22/2026,Chase Center,official_feed,False
L001532,New&nbsp;England Patriots vs Buffalo Bills,10/6/2025,Highmark Stadium (Old),scraped_feed_b,False
L001533,Buffalo Bills vs New England Patriots,October 6,Highmark Stadium (Old),partner_feed_a,False
L001534,NEW ENGLAND PATRIOTS AT BUFFALO BILLS,October 6,Highmark Stadium (Old),scraped_feed_c,False
L001535,NE vs BUF,"October 6, 2025",Highmark Stadium (Old),partner_feed_a,False
L001536,Indiana Pacers vs Milwaukee Bucks,2026-02-07,Fiserv Forum,official_feed,False
L001537,Indiana Pacers at Milwaukee Bucks,2/7/2026,Fiserv Forum,official_feed,False
L001538,MIL v IND,2026-02-07,Fiserv Forum,scraped_feed_c,False
L001539,IbD at IML,2/7/2026,Bradley Center,scraped_feed_b,False
L001540,MIAMI HEAT VS HOUSTON ROCKETS,3/2/2026,Kaseya Center,scraped_feed_b,True
L001541,Houston Rockets at Miami Heat,2/28/26,Kaseya Center,official_feed,False
L001542,HOU at MIA,2/28/2026,Kaseya Center,partner_feed_a,False
L001543,Miami Heat vs Houston Rockets,2/28/2026,Kaseya Center,official_feed,False
L001544,mew Orleans Pelicans v. Minnseota Timberwolves,,New Orleans Arena,scraped_feed_c,False
L001545,Minnesota Timberwolves at New Orleans Pelicans,2025-12-03,,partner_feed_a,False
L001546,  NOP  v. MIN ,12/3/2025,,scraped_feed_c,False
L001547,Minnesota Timberwolves vs New Orleans Pelicans,December 3,,partner_feed_a,False
L001548,DAL vs SAC,2/27/26,AAC,partner_feed_a,False
L001549,  Dallas  Mavericks v. Sacramento Kings ,"February 27, 2026",American Airlines Center,scraped_feed_c,False
